model,test,loss,accuracy,f1,matthews_correlation,precision,recall,runtime,samples_per_second,steps_per_second,epoch
dnabert1_6,EMP_H4,0.3017718493938446,0.893223819301848,0.8920398349305958,0.7842469379124475,0.8913284795763994,0.8929200733682959,1.8495,789.935,12.436,3.0
dnabert1_6,EMP_H3K9ac,0.5192711353302002,0.7509895645915797,0.7473176941262047,0.49501940821420404,0.748470550981634,0.7465525728709532,3.6547,760.388,12.039,3.0
dnabert1_6,mouse_1,0.2235773354768753,0.9080800593031876,0.908079329918779,0.8161746281944713,0.908094131417092,0.9080804968912644,1.5781,4274.042,17.109,2.37
dnabert1_6,tf_2,0.45715656876564026,0.788,0.787072487756668,0.5810846556093004,0.7931070980768917,0.788,0.2214,4516.575,18.066,3.0
dnabert1_6,EMP_H3,0.3429761528968811,0.8603874415497662,0.8603453147366933,0.7208204727514956,0.8605190114883402,0.8603014940825762,2.0923,715.486,11.471,3.0
dnabert1_6,prom_prom_core_tata,0.3205108940601349,0.8613376835236541,0.8602532365302142,0.7368303504883225,0.8748264462809917,0.8621135666836995,0.4686,1308.231,21.341,10.0
dnabert1_6,EMP_H4ac,0.6141312122344971,0.6741935483870968,0.6641040165641456,0.3448843183232831,0.6793685604769508,0.6657832240904342,4.5051,756.924,11.986,3.0
dnabert1_6,mouse_2,0.4248066544532776,0.8536585365853658,0.8535714285714286,0.7081601212329813,0.8545020870602267,0.8536585365853658,0.1081,3033.259,18.495,47.62
dnabert1_6,EMP_H3K79me3,0.4571026563644409,0.7933425797503467,0.7926220200478828,0.5852448070935379,0.7926464115275912,0.7925983975355015,3.9216,735.415,11.73,3.0
dnabert1_6,tf_3,0.47882193326950073,0.769,0.768648113781061,0.5396441018518974,0.7706466139995733,0.769,0.2255,4433.73,17.735,3.0
dnabert1_6,prom_prom_300_notata,0.10326473414897919,0.9643866591294517,0.9643793539514731,0.9287834403654145,0.9644393523560673,0.9643440928944285,4.573,1160.512,18.15,4.0
dnabert1_6,tf_0,0.3835507929325104,0.822,0.8198993054993444,0.6595702348778651,0.8377584586466165,0.8220000000000001,0.3301,3029.535,12.118,3.0
dnabert1_6,mouse_3,0.7359238862991333,0.7196652719665272,0.7189567720308194,0.44219790996879754,0.722316624185783,0.7198879551820728,0.0643,3718.258,15.558,66.67
dnabert1_6,mouse_0,0.5355457663536072,0.7432098765432099,0.7429026607010969,0.4875864216933338,0.7443779442664527,0.7432098765432098,0.2294,3531.392,17.439,19.61
dnabert1_6,prom_prom_core_notata,0.3645389974117279,0.8471829658941021,0.8470473929952378,0.6958172723431898,0.8485702126931581,0.8472483153037793,4.0742,1302.575,20.372,4.0
dnabert1_6,splice_reconstructed,0.3014916181564331,0.8838228846996932,0.878825392769443,0.8095722310473245,0.8640687340403091,0.8980616429230505,4.8804,934.766,14.753,5.0
dnabert1_6,EMP_H3K36me3,0.5369570255279541,0.7436926605504587,0.7353301854122785,0.47708413319858683,0.7442583287584357,0.7329595794202639,4.5955,759.001,11.968,3.0
dnabert1_6,prom_prom_300_all,0.13264872133731842,0.9503378378378379,0.9503377868243336,0.9007382693274141,0.9503638914493613,0.9503743779390951,5.2035,1137.699,17.873,4.0
dnabert1_6,prom_prom_300_tata,0.45293179154396057,0.8042414355628059,0.8034458433979607,0.6089789249293459,0.8058906377671698,0.8030947054436988,0.5399,1135.354,18.521,10.0
dnabert1_6,EMP_H3K4me2,0.6122615933418274,0.6689475399152819,0.6515904288222316,0.30720651847947794,0.6575210739069851,0.6497828872281717,3.9644,774.149,12.108,3.0
dnabert1_6,mouse_4,0.5845571756362915,0.7302177376526819,0.7293762575452716,0.46341363745078096,0.7331753289188065,0.7302475570326549,0.4345,4333.762,18.412,8.47
dnabert1_6,EMP_H3K14ac,0.5648380517959595,0.7022692889561271,0.694009583582357,0.3884352066320575,0.6953324730713775,0.6931090967349738,4.3634,757.441,11.917,3.0
dnabert1_6,tf_4,0.3837623596191406,0.824,0.8237179487179487,0.6500836066631537,0.8260869565217391,0.8240000000000001,0.3165,3159.83,12.639,3.0
dnabert1_6,EMP_H3K4me1,0.593378484249115,0.6934974747474747,0.6910319114797057,0.3821041201983388,0.6908675036636514,0.6912367949887315,4.0898,774.607,12.225,3.0
dnabert1_6,prom_prom_core_all,0.3754579424858093,0.8351351351351352,0.8350375313370219,0.6712971828557202,0.8360907872475996,0.8352069774067012,4.6442,1274.709,20.025,4.0
dnabert1_6,EMP_H3K4me3,0.6574859619140625,0.621195652173913,0.5940265094535527,0.24258725854908245,0.6362180092270848,0.6080044010778609,4.7874,768.689,12.115,3.0
dnabert1_6,tf_1,0.3417339622974396,0.848,0.8471630649436312,0.7037501463858161,0.8557932963635471,0.8480000000000001,0.226,4424.334,17.697,3.0
